;display;magnMap;parMap;greatMap;lessMap;oddMap;evenMap;firstFig;secondFig;cuecolor;framecolor;orientation;stimulus;cueFileName;stimFileName;task;ANSWER;cocoa;cue0FileName;blockN;trialN;breakMessage;mappingsGuide
101;trial;;;;;;;;;blue;black;hori;8;blueblackhori.png;blueblackhori8.png;magnit;A;300;blackblackhori.png;0.0;83.0;;horiAA.png
102;trial;;;;;;;;;red;black;hori;9;redblackhori.png;redblackhori9.png;magnit;A;300;blackblackhori.png;0.0;84.0;;horiAA.png
103;trial;;;;;;;;;red;black;vert;3;redblackvert.png;redblackvert3.png;parity;A;300;blackblackvert.png;0.0;85.0;;horiAA.png
104;trial;;;;;;;;;red;black;vert;1;redblackvert.png;redblackvert1.png;parity;A;300;blackblackvert.png;0.0;86.0;;horiAA.png
105;trial;;;;;;;;;red;black;hori;4;redblackhori.png;redblackhori4.png;magnit;L;300;blackblackhori.png;0.0;87.0;;horiAA.png
106;trial;;;;;;;;;red;black;hori;1;redblackhori.png;redblackhori1.png;magnit;L;300;blackblackhori.png;0.0;88.0;;horiAA.png
107;trial;;;;;;;;;red;black;hori;4;redblackhori.png;redblackhori4.png;magnit;L;300;blackblackhori.png;0.0;89.0;;horiAA.png
108;trial;;;;;;;;;red;black;vert;3;redblackvert.png;redblackvert3.png;parity;A;300;blackblackvert.png;0.0;90.0;;horiAA.png
109;trial;;;;;;;;;red;black;vert;6;redblackvert.png;redblackvert6.png;parity;L;300;blackblackvert.png;0.0;91.0;;horiAA.png
110;trial;;;;;;;;;blue;black;vert;2;blueblackvert.png;blueblackvert2.png;parity;L;300;blackblackvert.png;0.0;92.0;;horiAA.png
111;trial;;;;;;;;;blue;black;hori;9;blueblackhori.png;blueblackhori9.png;magnit;A;300;blackblackhori.png;0.0;93.0;;horiAA.png
112;trial;;;;;;;;;blue;black;vert;6;blueblackvert.png;blueblackvert6.png;parity;L;300;blackblackvert.png;0.0;94.0;;horiAA.png
113;trial;;;;;;;;;blue;black;hori;1;blueblackhori.png;blueblackhori1.png;magnit;L;300;blackblackhori.png;0.0;95.0;;horiAA.png
114;break;;;;;;;;;;;;;;;;;;;;;## You have completed block 1 out of 8.;horiAA.png
115;trial;;;;;;;;;blue;black;hori;1;blueblackhori.png;blueblackhori1.png;magnit;L;0;blueblackhori.png;1.0;0.0;;horiAA.png
116;trial;;;;;;;;;blue;black;vert;7;blueblackvert.png;blueblackvert7.png;parity;A;0;blueblackvert.png;1.0;1.0;;horiAA.png
117;trial;;;;;;;;;red;black;vert;3;redblackvert.png;redblackvert3.png;parity;A;0;redblackvert.png;1.0;2.0;;horiAA.png
118;trial;;;;;;;;;red;black;hori;2;redblackhori.png;redblackhori2.png;magnit;L;0;redblackhori.png;1.0;3.0;;horiAA.png
119;trial;;;;;;;;;red;black;hori;3;redblackhori.png;redblackhori3.png;magnit;L;0;redblackhori.png;1.0;4.0;;horiAA.png
120;trial;;;;;;;;;blue;black;hori;1;blueblackhori.png;blueblackhori1.png;magnit;L;0;blueblackhori.png;1.0;5.0;;horiAA.png
121;trial;;;;;;;;;blue;black;vert;6;blueblackvert.png;blueblackvert6.png;parity;L;0;blueblackvert.png;1.0;6.0;;horiAA.png
122;trial;;;;;;;;;red;black;vert;9;redblackvert.png;redblackvert9.png;parity;A;0;redblackvert.png;1.0;7.0;;horiAA.png
123;trial;;;;;;;;;blue;black;hori;7;blueblackhori.png;blueblackhori7.png;magnit;A;0;blueblackhori.png;1.0;8.0;;horiAA.png
124;trial;;;;;;;;;red;black;hori;9;redblackhori.png;redblackhori9.png;magnit;A;0;redblackhori.png;1.0;9.0;;horiAA.png
125;trial;;;;;;;;;blue;black;hori;3;blueblackhori.png;blueblackhori3.png;magnit;L;0;blueblackhori.png;1.0;10.0;;horiAA.png
126;trial;;;;;;;;;red;black;vert;9;redblackvert.png;redblackvert9.png;parity;A;0;redblackvert.png;1.0;11.0;;horiAA.png
127;trial;;;;;;;;;red;black;vert;4;redblackvert.png;redblackvert4.png;parity;L;0;redblackvert.png;1.0;12.0;;horiAA.png
128;trial;;;;;;;;;red;black;vert;7;redblackvert.png;redblackvert7.png;parity;A;0;redblackvert.png;1.0;13.0;;horiAA.png
129;trial;;;;;;;;;red;black;vert;2;redblackvert.png;redblackvert2.png;parity;L;0;redblackvert.png;1.0;14.0;;horiAA.png
130;trial;;;;;;;;;red;black;vert;3;redblackvert.png;redblackvert3.png;parity;A;0;redblackvert.png;1.0;15.0;;horiAA.png
131;trial;;;;;;;;;blue;black;hori;9;blueblackhori.png;blueblackhori9.png;magnit;A;0;blueblackhori.png;1.0;16.0;;horiAA.png
132;trial;;;;;;;;;red;black;hori;1;redblackhori.png;redblackhori1.png;magnit;L;0;redblackhori.png;1.0;17.0;;horiAA.png
133;trial;;;;;;;;;blue;black;vert;2;blueblackvert.png;blueblackvert2.png;parity;L;0;blueblackvert.png;1.0;18.0;;horiAA.png
134;trial;;;;;;;;;blue;black;hori;3;blueblackhori.png;blueblackhori3.png;magnit;L;0;blueblackhori.png;1.0;19.0;;horiAA.png
135;trial;;;;;;;;;red;black;hori;6;redblackhori.png;redblackhori6.png;magnit;A;0;redblackhori.png;1.0;20.0;;horiAA.png
136;trial;;;;;;;;;red;black;vert;8;redblackvert.png;redblackvert8.png;parity;L;0;redblackvert.png;1.0;21.0;;horiAA.png
137;trial;;;;;;;;;red;black;vert;1;redblackvert.png;redblackvert1.png;parity;A;0;redblackvert.png;1.0;22.0;;horiAA.png
138;trial;;;;;;;;;red;black;vert;3;redblackvert.png;redblackvert3.png;parity;A;0;redblackvert.png;1.0;23.0;;horiAA.png
139;trial;;;;;;;;;blue;black;hori;6;blueblackhori.png;blueblackhori6.png;magnit;A;0;blueblackhori.png;1.0;24.0;;horiAA.png
140;trial;;;;;;;;;blue;black;vert;2;blueblackvert.png;blueblackvert2.png;parity;L;0;blueblackvert.png;1.0;25.0;;horiAA.png
141;trial;;;;;;;;;red;black;vert;6;redblackvert.png;redblackvert6.png;parity;L;0;redblackvert.png;1.0;26.0;;horiAA.png
142;trial;;;;;;;;;red;black;hori;2;redblackhori.png;redblackhori2.png;magnit;L;0;redblackhori.png;1.0;27.0;;horiAA.png
143;trial;;;;;;;;;red;black;hori;8;redblackhori.png;redblackhori8.png;magnit;A;0;redblackhori.png;1.0;28.0;;horiAA.png
