Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;counterbalance-9qvq;checkpoint-ngg1;checkpoint-nubw;checkpoint-t5ey;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;parMap;oddMap;evenMap;firstFig;secondFig;cueFileName;stimFileName;magnMap;greatMap;lessMap;ANSWER;mappingsGuide;cue0FileName;breakMessage;;cuecolor;framecolor;orientation;stimulus;task;cocoa;blockN;trialN;__EMPTY
1;1590678261390;28/05/2020 15:04:21;1590678261311;-4;28/05/2020 11:04:21;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;;;BEGIN TASK;;;;;;;;;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1590678293639;28/05/2020 15:04:53;1590678293585;-4;28/05/2020 11:04:53;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;1;1;1;Screen 1;advancementZone;continue_button;31475.000000000007;;;;0;1;0;;;;;;Instructions;## When the rectangle is horizontal, your task is to tell whether the number is odd or even.;## Press A to indicate odd.;## Press L to indicate even.;blackblackvert.png;blackblackhori.png;;;## When the rectangle is vertical, your task is to tell whether the number is greater or less than 5.;## Press L to indicate greater than 5.;## Press A to indicate less than 5.;;vertLA.png;;;;;;;;;;;;0
3;1590678308109;28/05/2020 15:05:08;1590678308059;-4;28/05/2020 11:05:08;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;1;1;2;Screen 2;advancementZone;continue_button;14461;;;;0;1;0;;;;;;Instructions;## When the rectangle is horizontal, your task is to tell whether the number is odd or even.;## Press A to indicate odd.;## Press L to indicate even.;blackblackvert.png;blackblackhori.png;;;## When the rectangle is vertical, your task is to tell whether the number is greater or less than 5.;## Press L to indicate greater than 5.;## Press A to indicate less than 5.;;vertLA.png;;;;;;;;;;;;0
4;1590678318903;28/05/2020 15:05:18;1590678318814;-4;28/05/2020 11:05:18;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;1;1;3;Screen 3;advancementZone;continue_button;10745;;;;0;1;0;;;;;;Instructions;## When the rectangle is horizontal, your task is to tell whether the number is odd or even.;## Press A to indicate odd.;## Press L to indicate even.;blackblackvert.png;blackblackhori.png;;;## When the rectangle is vertical, your task is to tell whether the number is greater or less than 5.;## Press L to indicate greater than 5.;## Press A to indicate less than 5.;;vertLA.png;;;;;;;;;;;;0
5;1590678350888;28/05/2020 15:05:50;1590678350833;-4;28/05/2020 11:05:50;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;1;1;4;Screen 4;Zone3;response_button_text;32002;;Start the training!;1;1;0;0;;;;;;Instructions;## When the rectangle is horizontal, your task is to tell whether the number is odd or even.;## Press A to indicate odd.;## Press L to indicate even.;blackblackvert.png;blackblackhori.png;;;## When the rectangle is vertical, your task is to tell whether the number is greater or less than 5.;## Press L to indicate greater than 5.;## Press A to indicate less than 5.;;vertLA.png;;;;;;;;;;;;0
6;1590678354869;28/05/2020 15:05:54;1590678354826;-4;28/05/2020 11:05:54;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;1;1;6;Screen 6;advancementZone;timelimit_screen;4003;;;;0;1;0;;;1;;;Instructions;## When the rectangle is horizontal, your task is to tell whether the number is odd or even.;## Press A to indicate odd.;## Press L to indicate even.;blackblackvert.png;blackblackhori.png;;;## When the rectangle is vertical, your task is to tell whether the number is greater or less than 5.;## Press L to indicate greater than 5.;## Press A to indicate less than 5.;;vertLA.png;;;;;;;;;;;;0
7;1590678356275;28/05/2020 15:05:56;1590678356220;-4;28/05/2020 11:05:56;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;2;1;1;Screen 1;fixation;fixation;1395;;;;0;1;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori6.png;;;;L;vertLA.png;;;;black;black;hori;6;parity;;;;1
8;1590678356572;28/05/2020 15:05:56;1590678356521;-4;28/05/2020 11:05:56;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;2;1;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori6.png;;;;L;vertLA.png;;;;black;black;hori;6;parity;;;;1
9;1590678356884;28/05/2020 15:05:56;1590678356821;-4;28/05/2020 11:05:56;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;2;1;3;Screen 3;advancementZone;timelimit_screen;301;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori6.png;;;;L;vertLA.png;;;;black;black;hori;6;parity;;;;1
10;1590678359381;28/05/2020 15:05:59;1590678359323;-4;28/05/2020 11:05:59;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;2;1;4;Screen 5;Zone1;timelimit_screen;2500;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori6.png;;;;L;vertLA.png;;;;black;black;hori;6;parity;;;;1
11;1590678360787;28/05/2020 15:06:00;1590678360728;-4;28/05/2020 11:06:00;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;3;2;1;Screen 1;fixation;fixation;1407;;;;0;1;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori2.png;;;;L;vertLA.png;;;;black;black;hori;2;parity;;;;2
12;1590678361099;28/05/2020 15:06:01;1590678361029;-4;28/05/2020 11:06:01;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;3;2;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori2.png;;;;L;vertLA.png;;;;black;black;hori;2;parity;;;;2
13;1590678361396;28/05/2020 15:06:01;1590678361329;-4;28/05/2020 11:06:01;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;3;2;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori2.png;;;;L;vertLA.png;;;;black;black;hori;2;parity;;;;2
14;1590678362256;28/05/2020 15:06:02;1590678362194;-4;28/05/2020 11:06:02;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;3;2;4;Screen 5;Zone4;response_keyboard_single;850;;L;1;1;0;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori2.png;;;;L;vertLA.png;;;;black;black;hori;2;parity;;;;2
15;1590678363834;28/05/2020 15:06:03;1590678363779;-4;28/05/2020 11:06:03;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;4;3;1;Screen 1;fixation;fixation;1399;;;;0;1;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert7.png;;;;L;vertLA.png;;;;black;black;vert;7;magnit;;;;3
16;1590678364147;28/05/2020 15:06:04;1590678364080;-4;28/05/2020 11:06:04;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;4;3;2;Screen 2;advancementZone;timelimit_screen;302;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert7.png;;;;L;vertLA.png;;;;black;black;vert;7;magnit;;;;3
17;1590678364428;28/05/2020 15:06:04;1590678364379;-4;28/05/2020 11:06:04;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;4;3;3;Screen 3;advancementZone;timelimit_screen;299;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert7.png;;;;L;vertLA.png;;;;black;black;vert;7;magnit;;;;3
18;1590678365210;28/05/2020 15:06:05;1590678365154;-4;28/05/2020 11:06:05;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;4;3;4;Screen 5;Zone3;response_keyboard_single;760;;A;1;0;1;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert7.png;;;;L;vertLA.png;;;;black;black;vert;7;magnit;;;;3
19;1590678366803;28/05/2020 15:06:06;1590678366722;-4;28/05/2020 11:06:06;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;5;4;1;Screen 1;fixation;fixation;1392;;;;0;1;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori3.png;;;;A;vertLA.png;;;;black;black;hori;3;parity;;;;4
20;1590678367084;28/05/2020 15:06:07;1590678367023;-4;28/05/2020 11:06:07;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;5;4;2;Screen 2;advancementZone;timelimit_screen;301;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori3.png;;;;A;vertLA.png;;;;black;black;hori;3;parity;;;;4
21;1590678367381;28/05/2020 15:06:07;1590678367323;-4;28/05/2020 11:06:07;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;5;4;3;Screen 3;advancementZone;timelimit_screen;299;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori3.png;;;;A;vertLA.png;;;;black;black;hori;3;parity;;;;4
22;1590678368259;28/05/2020 15:06:08;1590678368194;-4;28/05/2020 11:06:08;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;5;4;4;Screen 5;Zone4;response_keyboard_single;856;;L;1;0;1;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori3.png;;;;A;vertLA.png;;;;black;black;hori;3;parity;;;;4
23;1590678369837;28/05/2020 15:06:09;1590678369774;-4;28/05/2020 11:06:09;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;6;5;1;Screen 1;fixation;fixation;1402;;;;0;1;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert6.png;;;;L;vertLA.png;;;;black;black;vert;6;magnit;;;;5
24;1590678370134;28/05/2020 15:06:10;1590678370075;-4;28/05/2020 11:06:10;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;6;5;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert6.png;;;;L;vertLA.png;;;;black;black;vert;6;magnit;;;;5
25;1590678370431;28/05/2020 15:06:10;1590678370374;-4;28/05/2020 11:06:10;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;6;5;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert6.png;;;;L;vertLA.png;;;;black;black;vert;6;magnit;;;;5
26;1590678371509;28/05/2020 15:06:11;1590678371449;-4;28/05/2020 11:06:11;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;6;5;4;Screen 5;Zone4;response_keyboard_single;1060.0000000000146;;L;1;1;0;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert6.png;;;;L;vertLA.png;;;;black;black;vert;6;magnit;;;;5
27;1590678373093;28/05/2020 15:06:13;1590678373036;-4;28/05/2020 11:06:13;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;7;6;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert1.png;;;;A;vertLA.png;;;;black;black;vert;1;magnit;;;;6
28;1590678373390;28/05/2020 15:06:13;1590678373338;-4;28/05/2020 11:06:13;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;7;6;2;Screen 2;advancementZone;timelimit_screen;301;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert1.png;;;;A;vertLA.png;;;;black;black;vert;1;magnit;;;;6
29;1590678373687;28/05/2020 15:06:13;1590678373638;-4;28/05/2020 11:06:13;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;7;6;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert1.png;;;;A;vertLA.png;;;;black;black;vert;1;magnit;;;;6
30;1590678374564;28/05/2020 15:06:14;1590678374506;-4;28/05/2020 11:06:14;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;7;6;4;Screen 5;Zone3;response_keyboard_single;854;;A;1;1;0;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert1.png;;;;A;vertLA.png;;;;black;black;vert;1;magnit;;;;6
31;1590678376142;28/05/2020 15:06:16;1590678376080;-4;28/05/2020 11:06:16;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;8;7;1;Screen 1;fixation;fixation;1392;;;;0;1;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert3.png;;;;A;vertLA.png;;;;black;black;vert;3;magnit;;;;7
32;1590678376486;28/05/2020 15:06:16;1590678376380;-4;28/05/2020 11:06:16;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;8;7;2;Screen 2;advancementZone;timelimit_screen;301;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert3.png;;;;A;vertLA.png;;;;black;black;vert;3;magnit;;;;7
33;1590678376736;28/05/2020 15:06:16;1590678376681;-4;28/05/2020 11:06:16;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;8;7;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert3.png;;;;A;vertLA.png;;;;black;black;vert;3;magnit;;;;7
34;1590678377548;28/05/2020 15:06:17;1590678377464;-4;28/05/2020 11:06:17;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;8;7;4;Screen 5;Zone3;response_keyboard_single;770;;A;1;1;0;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert3.png;;;;A;vertLA.png;;;;black;black;vert;3;magnit;;;;7
35;1590678379111;28/05/2020 15:06:19;1590678379048;-4;28/05/2020 11:06:19;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;9;8;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori4.png;;;;L;vertLA.png;;;;black;black;hori;4;parity;;;;8
36;1590678379408;28/05/2020 15:06:19;1590678379349;-4;28/05/2020 11:06:19;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;9;8;2;Screen 2;advancementZone;timelimit_screen;301;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori4.png;;;;L;vertLA.png;;;;black;black;hori;4;parity;;;;8
37;1590678379705;28/05/2020 15:06:19;1590678379648;-4;28/05/2020 11:06:19;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;9;8;3;Screen 3;advancementZone;timelimit_screen;299;;;;0;1;0;;;1;;;training;;;;;;blackblackhori.png;blackblackhori4.png;;;;L;vertLA.png;;;;black;black;hori;4;parity;;;;8
38;1590678380377;28/05/2020 15:06:20;1590678380307;-4;28/05/2020 11:06:20;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;9;8;4;Screen 5;Zone4;response_keyboard_single;644;;L;1;1;0;0;;;;;;training;;;;;;blackblackhori.png;blackblackhori4.png;;;;L;vertLA.png;;;;black;black;hori;4;parity;;;;8
39;1590678381955;28/05/2020 15:06:21;1590678381896;-4;28/05/2020 11:06:21;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;10;9;1;Screen 1;fixation;fixation;1398;;;;0;1;0;;;;;;training;;;;;;blackblackvert.png;blackblackvert8.png;;;;L;vertLA.png;;;;black;black;vert;8;magnit;;;;9
40;1590678382252;28/05/2020 15:06:22;1590678382197;-4;28/05/2020 11:06:22;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;10;9;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert8.png;;;;L;vertLA.png;;;;black;black;vert;8;magnit;;;;9
41;1590678382611;28/05/2020 15:06:22;1590678382498;-4;28/05/2020 11:06:22;18619;2;task-me89;;5179156;5acc3c34fa3b4e000173c659;1465359;;complete;;5ecfd24609d61f04790e71ae;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 12.1.2;1280x800;1280x656;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;10;9;3;Screen 3;advancementZone;timelimit_screen;301;;;;0;1;0;;;1;;;training;;;;;;blackblackvert.png;blackblackvert8.png;;;;L;vertLA.png;;;;black;black;vert;8;magnit;;;;9
