Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;counterbalance-9qvq;checkpoint-ngg1;checkpoint-nubw;checkpoint-t5ey;Question Key;Response
15;1591193808742;03/06/2020 14:16:48;1591193809858;2;03/06/2020 16:16:49;18619;2;questionnaire-b579;;5290507;5e8eb537c6ec0916503f351b;1490379;;complete;;5ed7aacc95af08089614337f;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_vertLL_1st0;Consents given;exp done;demographics done;END QUESTIONNAIRE;31722
1;1591193789239;03/06/2020 14:16:29;1591193790003;2;03/06/2020 16:16:30;18619;2;questionnaire-b579;;5290512;5ed63fca54fe050503f35aed;1490404;;complete;;5ed7aadfbc8c11248b74cdc0;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1920x1080;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1591193836385;03/06/2020 14:17:16;1591193837201;2;03/06/2020 16:17:17;18619;2;questionnaire-b579;;5290512;5ed63fca54fe050503f35aed;1490404;;complete;;5ed7aadfbc8c11248b74cdc0;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1080;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;sex;male
3;1591193836479;03/06/2020 14:17:16;1591193837202;2;03/06/2020 16:17:17;18619;2;questionnaire-b579;;5290512;5ed63fca54fe050503f35aed;1490404;;complete;;5ed7aadfbc8c11248b74cdc0;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1080;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;sex-quantised;1
4;1591193836479;03/06/2020 14:17:16;1591193837203;2;03/06/2020 16:17:17;18619;2;questionnaire-b579;;5290512;5ed63fca54fe050503f35aed;1490404;;complete;;5ed7aadfbc8c11248b74cdc0;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1080;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;age;25
5;1591193836479;03/06/2020 14:17:16;1591193837203;2;03/06/2020 16:17:17;18619;2;questionnaire-b579;;5290512;5ed63fca54fe050503f35aed;1490404;;complete;;5ed7aadfbc8c11248b74cdc0;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1080;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;response-2;right-handed
6;1591193836479;03/06/2020 14:17:16;1591193837203;2;03/06/2020 16:17:17;18619;2;questionnaire-b579;;5290512;5ed63fca54fe050503f35aed;1490404;;complete;;5ed7aadfbc8c11248b74cdc0;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1080;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;response-2-quantised;1
7;1591193836479;03/06/2020 14:17:16;1591193837203;2;03/06/2020 16:17:17;18619;2;questionnaire-b579;;5290512;5ed63fca54fe050503f35aed;1490404;;complete;;5ed7aadfbc8c11248b74cdc0;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1080;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;response-2-text;
8;1591193836479;03/06/2020 14:17:16;1591193837203;2;03/06/2020 16:17:17;18619;2;questionnaire-b579;;5290512;5ed63fca54fe050503f35aed;1490404;;complete;;5ed7aadfbc8c11248b74cdc0;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1080;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;response-3;Polish
9;1591193836479;03/06/2020 14:17:16;1591193837204;2;03/06/2020 16:17:17;18619;2;questionnaire-b579;;5290512;5ed63fca54fe050503f35aed;1490404;;complete;;5ed7aadfbc8c11248b74cdc0;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1080;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;country;Poland
10;1591193836479;03/06/2020 14:17:16;1591193837204;2;03/06/2020 16:17:17;18619;2;questionnaire-b579;;5290512;5ed63fca54fe050503f35aed;1490404;;complete;;5ed7aadfbc8c11248b74cdc0;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1080;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;education;Master degree
11;1591193836479;03/06/2020 14:17:16;1591193837204;2;03/06/2020 16:17:17;18619;2;questionnaire-b579;;5290512;5ed63fca54fe050503f35aed;1490404;;complete;;5ed7aadfbc8c11248b74cdc0;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1080;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;education-quantised;6
12;1591193836479;03/06/2020 14:17:16;1591193837204;2;03/06/2020 16:17:17;18619;2;questionnaire-b579;;5290512;5ed63fca54fe050503f35aed;1490404;;complete;;5ed7aadfbc8c11248b74cdc0;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1080;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;psyKnowledge;Some knowledge as amateur
13;1591193836479;03/06/2020 14:17:16;1591193837205;2;03/06/2020 16:17:17;18619;2;questionnaire-b579;;5290512;5ed63fca54fe050503f35aed;1490404;;complete;;5ed7aadfbc8c11248b74cdc0;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1080;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;psyKnowledge-quantised;2
14;1591193836479;03/06/2020 14:17:16;1591193837205;2;03/06/2020 16:17:17;18619;2;questionnaire-b579;;5290512;5ed63fca54fe050503f35aed;1490404;;complete;;5ed7aadfbc8c11248b74cdc0;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1080;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;comment;
15;1591193836479;03/06/2020 14:17:16;1591193837205;2;03/06/2020 16:17:17;18619;2;questionnaire-b579;;5290512;5ed63fca54fe050503f35aed;1490404;;complete;;5ed7aadfbc8c11248b74cdc0;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x1080;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;END QUESTIONNAIRE;47202
1;1591193840547;03/06/2020 14:17:20;1591193844467;1;03/06/2020 15:17:24;18619;2;questionnaire-b579;;5290534;5a8e9c8ff1408d000176dae5;1490386;;complete;;5ed7aae63467e225f1440904;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1366x768;1366x625;demographics done;demographic;4;BRAC2_horiLA_1st300;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1591193859546;03/06/2020 14:17:39;1591193863652;1;03/06/2020 15:17:43;18619;2;questionnaire-b579;;5290534;5a8e9c8ff1408d000176dae5;1490386;;complete;;5ed7aae63467e225f1440904;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1366x768;1349x625;demographics done;demographic;4;BRAC2_horiLA_1st300;Consents given;exp done;demographics done;sex;female
3;1591193859670;03/06/2020 14:17:39;1591193863664;1;03/06/2020 15:17:43;18619;2;questionnaire-b579;;5290534;5a8e9c8ff1408d000176dae5;1490386;;complete;;5ed7aae63467e225f1440904;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1366x768;1349x625;demographics done;demographic;4;BRAC2_horiLA_1st300;Consents given;exp done;demographics done;sex-quantised;2
4;1591193859670;03/06/2020 14:17:39;1591193863665;1;03/06/2020 15:17:43;18619;2;questionnaire-b579;;5290534;5a8e9c8ff1408d000176dae5;1490386;;complete;;5ed7aae63467e225f1440904;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1366x768;1349x625;demographics done;demographic;4;BRAC2_horiLA_1st300;Consents given;exp done;demographics done;age;22
5;1591193859670;03/06/2020 14:17:39;1591193863667;1;03/06/2020 15:17:43;18619;2;questionnaire-b579;;5290534;5a8e9c8ff1408d000176dae5;1490386;;complete;;5ed7aae63467e225f1440904;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1366x768;1349x625;demographics done;demographic;4;BRAC2_horiLA_1st300;Consents given;exp done;demographics done;response-2;right-handed
6;1591193859670;03/06/2020 14:17:39;1591193863668;1;03/06/2020 15:17:43;18619;2;questionnaire-b579;;5290534;5a8e9c8ff1408d000176dae5;1490386;;complete;;5ed7aae63467e225f1440904;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1366x768;1349x625;demographics done;demographic;4;BRAC2_horiLA_1st300;Consents given;exp done;demographics done;response-2-quantised;1
7;1591193859670;03/06/2020 14:17:39;1591193863671;1;03/06/2020 15:17:43;18619;2;questionnaire-b579;;5290534;5a8e9c8ff1408d000176dae5;1490386;;complete;;5ed7aae63467e225f1440904;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1366x768;1349x625;demographics done;demographic;4;BRAC2_horiLA_1st300;Consents given;exp done;demographics done;response-2-text;
8;1591193859670;03/06/2020 14:17:39;1591193863672;1;03/06/2020 15:17:43;18619;2;questionnaire-b579;;5290534;5a8e9c8ff1408d000176dae5;1490386;;complete;;5ed7aae63467e225f1440904;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1366x768;1349x625;demographics done;demographic;4;BRAC2_horiLA_1st300;Consents given;exp done;demographics done;response-3;Portuguese
9;1591193859670;03/06/2020 14:17:39;1591193863673;1;03/06/2020 15:17:43;18619;2;questionnaire-b579;;5290534;5a8e9c8ff1408d000176dae5;1490386;;complete;;5ed7aae63467e225f1440904;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1366x768;1349x625;demographics done;demographic;4;BRAC2_horiLA_1st300;Consents given;exp done;demographics done;country;Portugal
10;1591193859670;03/06/2020 14:17:39;1591193863674;1;03/06/2020 15:17:43;18619;2;questionnaire-b579;;5290534;5a8e9c8ff1408d000176dae5;1490386;;complete;;5ed7aae63467e225f1440904;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1366x768;1349x625;demographics done;demographic;4;BRAC2_horiLA_1st300;Consents given;exp done;demographics done;education;Bachelor degree
11;1591193859670;03/06/2020 14:17:39;1591193863675;1;03/06/2020 15:17:43;18619;2;questionnaire-b579;;5290534;5a8e9c8ff1408d000176dae5;1490386;;complete;;5ed7aae63467e225f1440904;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1366x768;1349x625;demographics done;demographic;4;BRAC2_horiLA_1st300;Consents given;exp done;demographics done;education-quantised;5
12;1591193859670;03/06/2020 14:17:39;1591193863678;1;03/06/2020 15:17:43;18619;2;questionnaire-b579;;5290534;5a8e9c8ff1408d000176dae5;1490386;;complete;;5ed7aae63467e225f1440904;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1366x768;1349x625;demographics done;demographic;4;BRAC2_horiLA_1st300;Consents given;exp done;demographics done;psyKnowledge;Not at all
13;1591193859670;03/06/2020 14:17:39;1591193863680;1;03/06/2020 15:17:43;18619;2;questionnaire-b579;;5290534;5a8e9c8ff1408d000176dae5;1490386;;complete;;5ed7aae63467e225f1440904;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1366x768;1349x625;demographics done;demographic;4;BRAC2_horiLA_1st300;Consents given;exp done;demographics done;psyKnowledge-quantised;1
14;1591193859670;03/06/2020 14:17:39;1591193863681;1;03/06/2020 15:17:43;18619;2;questionnaire-b579;;5290534;5a8e9c8ff1408d000176dae5;1490386;;complete;;5ed7aae63467e225f1440904;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1366x768;1349x625;demographics done;demographic;4;BRAC2_horiLA_1st300;Consents given;exp done;demographics done;comment;
15;1591193859670;03/06/2020 14:17:39;1591193863683;1;03/06/2020 15:17:43;18619;2;questionnaire-b579;;5290534;5a8e9c8ff1408d000176dae5;1490386;;complete;;5ed7aae63467e225f1440904;computer;Desktop or Laptop;Windows 7;Chrome 83.0.4103.61;1366x768;1349x625;demographics done;demographic;4;BRAC2_horiLA_1st300;Consents given;exp done;demographics done;END QUESTIONNAIRE;19216
1;1591193887780;03/06/2020 14:18:07;1591193950946;1;03/06/2020 15:19:10;18619;2;questionnaire-b579;;5290547;5ecb79d954cc8832698d9025;1490383;;complete;;5ed7aacd6cb961231e7f9551;computer;Desktop or Laptop;Mac OS 10.14.0;Chrome 81.0.4044.129;1280x800;1280x598;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1591193926951;03/06/2020 14:18:46;1591193990164;1;03/06/2020 15:19:50;18619;2;questionnaire-b579;;5290547;5ecb79d954cc8832698d9025;1490383;;complete;;5ed7aacd6cb961231e7f9551;computer;Desktop or Laptop;Mac OS 10.14.0;Chrome 81.0.4044.129;1280x800;1265x598;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;sex;male
3;1591193927045;03/06/2020 14:18:47;1591193990167;1;03/06/2020 15:19:50;18619;2;questionnaire-b579;;5290547;5ecb79d954cc8832698d9025;1490383;;complete;;5ed7aacd6cb961231e7f9551;computer;Desktop or Laptop;Mac OS 10.14.0;Chrome 81.0.4044.129;1280x800;1265x598;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;sex-quantised;1
4;1591193927045;03/06/2020 14:18:47;1591193990167;1;03/06/2020 15:19:50;18619;2;questionnaire-b579;;5290547;5ecb79d954cc8832698d9025;1490383;;complete;;5ed7aacd6cb961231e7f9551;computer;Desktop or Laptop;Mac OS 10.14.0;Chrome 81.0.4044.129;1280x800;1265x598;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;age;31
5;1591193927045;03/06/2020 14:18:47;1591193990167;1;03/06/2020 15:19:50;18619;2;questionnaire-b579;;5290547;5ecb79d954cc8832698d9025;1490383;;complete;;5ed7aacd6cb961231e7f9551;computer;Desktop or Laptop;Mac OS 10.14.0;Chrome 81.0.4044.129;1280x800;1265x598;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;response-2;right-handed
6;1591193927045;03/06/2020 14:18:47;1591193990168;1;03/06/2020 15:19:50;18619;2;questionnaire-b579;;5290547;5ecb79d954cc8832698d9025;1490383;;complete;;5ed7aacd6cb961231e7f9551;computer;Desktop or Laptop;Mac OS 10.14.0;Chrome 81.0.4044.129;1280x800;1265x598;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;response-2-quantised;1
7;1591193927045;03/06/2020 14:18:47;1591193990168;1;03/06/2020 15:19:50;18619;2;questionnaire-b579;;5290547;5ecb79d954cc8832698d9025;1490383;;complete;;5ed7aacd6cb961231e7f9551;computer;Desktop or Laptop;Mac OS 10.14.0;Chrome 81.0.4044.129;1280x800;1265x598;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;response-2-text;
8;1591193927045;03/06/2020 14:18:47;1591193990168;1;03/06/2020 15:19:50;18619;2;questionnaire-b579;;5290547;5ecb79d954cc8832698d9025;1490383;;complete;;5ed7aacd6cb961231e7f9551;computer;Desktop or Laptop;Mac OS 10.14.0;Chrome 81.0.4044.129;1280x800;1265x598;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;response-3;Portuguese
9;1591193927045;03/06/2020 14:18:47;1591193990168;1;03/06/2020 15:19:50;18619;2;questionnaire-b579;;5290547;5ecb79d954cc8832698d9025;1490383;;complete;;5ed7aacd6cb961231e7f9551;computer;Desktop or Laptop;Mac OS 10.14.0;Chrome 81.0.4044.129;1280x800;1265x598;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;country;Portugal
10;1591193927045;03/06/2020 14:18:47;1591193990169;1;03/06/2020 15:19:50;18619;2;questionnaire-b579;;5290547;5ecb79d954cc8832698d9025;1490383;;complete;;5ed7aacd6cb961231e7f9551;computer;Desktop or Laptop;Mac OS 10.14.0;Chrome 81.0.4044.129;1280x800;1265x598;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;education;Bachelor degree
11;1591193927045;03/06/2020 14:18:47;1591193990169;1;03/06/2020 15:19:50;18619;2;questionnaire-b579;;5290547;5ecb79d954cc8832698d9025;1490383;;complete;;5ed7aacd6cb961231e7f9551;computer;Desktop or Laptop;Mac OS 10.14.0;Chrome 81.0.4044.129;1280x800;1265x598;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;education-quantised;5
12;1591193927045;03/06/2020 14:18:47;1591193990169;1;03/06/2020 15:19:50;18619;2;questionnaire-b579;;5290547;5ecb79d954cc8832698d9025;1490383;;complete;;5ed7aacd6cb961231e7f9551;computer;Desktop or Laptop;Mac OS 10.14.0;Chrome 81.0.4044.129;1280x800;1265x598;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;psyKnowledge;Not at all
13;1591193927045;03/06/2020 14:18:47;1591193990169;1;03/06/2020 15:19:50;18619;2;questionnaire-b579;;5290547;5ecb79d954cc8832698d9025;1490383;;complete;;5ed7aacd6cb961231e7f9551;computer;Desktop or Laptop;Mac OS 10.14.0;Chrome 81.0.4044.129;1280x800;1265x598;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;psyKnowledge-quantised;1
14;1591193927045;03/06/2020 14:18:47;1591193990169;1;03/06/2020 15:19:50;18619;2;questionnaire-b579;;5290547;5ecb79d954cc8832698d9025;1490383;;complete;;5ed7aacd6cb961231e7f9551;computer;Desktop or Laptop;Mac OS 10.14.0;Chrome 81.0.4044.129;1280x800;1265x598;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;comment;
15;1591193927045;03/06/2020 14:18:47;1591193990170;1;03/06/2020 15:19:50;18619;2;questionnaire-b579;;5290547;5ecb79d954cc8832698d9025;1490383;;complete;;5ed7aacd6cb961231e7f9551;computer;Desktop or Laptop;Mac OS 10.14.0;Chrome 81.0.4044.129;1280x800;1265x598;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;END QUESTIONNAIRE;39224
1;1591194081785;03/06/2020 14:21:21;1591194080904;2;03/06/2020 16:21:20;18619;2;questionnaire-b579;;5290609;5eb16e253422cc256758628f;1490389;;complete;;5ed7ab02fecc360828dac5f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1536x722;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1591194132735;03/06/2020 14:22:12;1591194131885;2;03/06/2020 16:22:11;18619;2;questionnaire-b579;;5290609;5eb16e253422cc256758628f;1490389;;complete;;5ed7ab02fecc360828dac5f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;sex;female
3;1591194132907;03/06/2020 14:22:12;1591194131886;2;03/06/2020 16:22:11;18619;2;questionnaire-b579;;5290609;5eb16e253422cc256758628f;1490389;;complete;;5ed7ab02fecc360828dac5f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;sex-quantised;2
4;1591194132907;03/06/2020 14:22:12;1591194131886;2;03/06/2020 16:22:11;18619;2;questionnaire-b579;;5290609;5eb16e253422cc256758628f;1490389;;complete;;5ed7ab02fecc360828dac5f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;age;20
5;1591194132907;03/06/2020 14:22:12;1591194131886;2;03/06/2020 16:22:11;18619;2;questionnaire-b579;;5290609;5eb16e253422cc256758628f;1490389;;complete;;5ed7ab02fecc360828dac5f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;response-2;right-handed
6;1591194132907;03/06/2020 14:22:12;1591194131886;2;03/06/2020 16:22:11;18619;2;questionnaire-b579;;5290609;5eb16e253422cc256758628f;1490389;;complete;;5ed7ab02fecc360828dac5f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;response-2-quantised;1
7;1591194132907;03/06/2020 14:22:12;1591194131887;2;03/06/2020 16:22:11;18619;2;questionnaire-b579;;5290609;5eb16e253422cc256758628f;1490389;;complete;;5ed7ab02fecc360828dac5f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;response-2-text;
8;1591194132907;03/06/2020 14:22:12;1591194131887;2;03/06/2020 16:22:11;18619;2;questionnaire-b579;;5290609;5eb16e253422cc256758628f;1490389;;complete;;5ed7ab02fecc360828dac5f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;END QUESTIONNAIRE;50984
9;1591194132907;03/06/2020 14:22:12;1591194131887;2;03/06/2020 16:22:11;18619;2;questionnaire-b579;;5290609;5eb16e253422cc256758628f;1490389;;complete;;5ed7ab02fecc360828dac5f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;country;Italy
10;1591194132907;03/06/2020 14:22:12;1591194131887;2;03/06/2020 16:22:11;18619;2;questionnaire-b579;;5290609;5eb16e253422cc256758628f;1490389;;complete;;5ed7ab02fecc360828dac5f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;education;Some university/higher education but no degree
11;1591194132907;03/06/2020 14:22:12;1591194131887;2;03/06/2020 16:22:11;18619;2;questionnaire-b579;;5290609;5eb16e253422cc256758628f;1490389;;complete;;5ed7ab02fecc360828dac5f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;education-quantised;4
12;1591194132907;03/06/2020 14:22:12;1591194131887;2;03/06/2020 16:22:11;18619;2;questionnaire-b579;;5290609;5eb16e253422cc256758628f;1490389;;complete;;5ed7ab02fecc360828dac5f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;psyKnowledge;Not at all
13;1591194132907;03/06/2020 14:22:12;1591194131887;2;03/06/2020 16:22:11;18619;2;questionnaire-b579;;5290609;5eb16e253422cc256758628f;1490389;;complete;;5ed7ab02fecc360828dac5f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;psyKnowledge-quantised;1
14;1591194132907;03/06/2020 14:22:12;1591194131887;2;03/06/2020 16:22:11;18619;2;questionnaire-b579;;5290609;5eb16e253422cc256758628f;1490389;;complete;;5ed7ab02fecc360828dac5f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;comment;
15;1591194132907;03/06/2020 14:22:12;1591194131887;2;03/06/2020 16:22:11;18619;2;questionnaire-b579;;5290609;5eb16e253422cc256758628f;1490389;;complete;;5ed7ab02fecc360828dac5f8;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_vertAA_1st0;Consents given;exp done;demographics done;response-3;russian
1;1591194145026;03/06/2020 14:22:25;1591194143301;3;03/06/2020 17:22:23;18619;2;questionnaire-b579;;5290635;5e6bcd93fa0d9e02a29d9de7;1490402;;complete;;5ed7aa5b0d7fc425eafe665e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;2560x1080;2560x1080;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1591194365762;03/06/2020 14:26:05;1591194364064;3;03/06/2020 17:26:04;18619;2;questionnaire-b579;;5290635;5e6bcd93fa0d9e02a29d9de7;1490402;;complete;;5ed7aa5b0d7fc425eafe665e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;2560x1080;2543x969;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;sex;male
3;1591194365887;03/06/2020 14:26:05;1591194364068;3;03/06/2020 17:26:04;18619;2;questionnaire-b579;;5290635;5e6bcd93fa0d9e02a29d9de7;1490402;;complete;;5ed7aa5b0d7fc425eafe665e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;2560x1080;2543x969;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;sex-quantised;1
4;1591194365887;03/06/2020 14:26:05;1591194364068;3;03/06/2020 17:26:04;18619;2;questionnaire-b579;;5290635;5e6bcd93fa0d9e02a29d9de7;1490402;;complete;;5ed7aa5b0d7fc425eafe665e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;2560x1080;2543x969;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;age;30
5;1591194365887;03/06/2020 14:26:05;1591194364068;3;03/06/2020 17:26:04;18619;2;questionnaire-b579;;5290635;5e6bcd93fa0d9e02a29d9de7;1490402;;complete;;5ed7aa5b0d7fc425eafe665e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;2560x1080;2543x969;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;response-2;right-handed
6;1591194365887;03/06/2020 14:26:05;1591194364068;3;03/06/2020 17:26:04;18619;2;questionnaire-b579;;5290635;5e6bcd93fa0d9e02a29d9de7;1490402;;complete;;5ed7aa5b0d7fc425eafe665e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;2560x1080;2543x969;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;response-2-quantised;1
7;1591194365887;03/06/2020 14:26:05;1591194364068;3;03/06/2020 17:26:04;18619;2;questionnaire-b579;;5290635;5e6bcd93fa0d9e02a29d9de7;1490402;;complete;;5ed7aa5b0d7fc425eafe665e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;2560x1080;2543x969;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;response-2-text;
8;1591194365887;03/06/2020 14:26:05;1591194364069;3;03/06/2020 17:26:04;18619;2;questionnaire-b579;;5290635;5e6bcd93fa0d9e02a29d9de7;1490402;;complete;;5ed7aa5b0d7fc425eafe665e;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;2560x1080;2543x969;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;END QUESTIONNAIRE;220768
