"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"Participant.OS";"Participant.Browser";"ppViewportSize";"task_R";"ANSWER_R";"framecolor_R";"error_R"
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;0;2499,261;NA;NA;1;1;"L";"black";"red";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";99;99;99;99
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;1;1480,00999999931;"A";1;0;NA;"A";"black";"blue";"parity";6;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;1;1;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;2;1148,55499999248;"L";1;0;NA;"L";"black";"red";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;3;2497,73700000001;NA;NA;1;1;"A";"black";"red";"parity";8;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;4;990,724999996019;"L";1;0;NA;"L";"black";"blue";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;1;1;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;5;1743,2550000085;"A";1;0;NA;"A";"black";"red";"parity";6;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;6;1918,15499999211;"A";1;1;NA;"L";"black";"blue";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;7;2030,04499999224;"A";1;1;NA;"L";"black";"red";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;0;1;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;8;834,784999999101;"A";1;0;NA;"A";"black";"red";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;1;0;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;9;2194,00499999756;"A";1;1;NA;"L";"black";"blue";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;10;2490,22000000696;"L";1;0;NA;"L";"black";"red";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;0;1;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;11;1630,53500000387;"A";1;0;NA;"A";"black";"blue";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;12;1760,94000000739;"L";1;0;NA;"L";"black";"red";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;13;2113,02999999316;"A";1;0;NA;"A";"black";"blue";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;14;2380,4550000059;"A";1;1;NA;"L";"black";"blue";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;15;2073,78999999491;"L";1;1;NA;"A";"black";"blue";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;1;0;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;16;1695,56500000181;"A";1;1;NA;"L";"black";"red";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;1;1;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;17;2499,16100000002;NA;NA;1;1;"L";"black";"blue";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;0;1;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;18;2499,42200000002;NA;NA;1;1;"L";"black";"blue";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;0;0;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;19;2038,35000000254;"L";1;0;NA;"L";"black";"blue";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;0;0;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;20;2499,50200000001;NA;NA;1;1;"A";"black";"blue";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;21;2260,36000000022;"L";1;0;NA;"L";"black";"red";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;1;1;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;22;1570,21000000532;"A";1;0;NA;"A";"black";"red";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;23;963,120000000345;"L";1;0;NA;"L";"black";"blue";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;24;535,804999992251;"A";1;0;NA;"A";"black";"blue";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;25;1385,33999999345;"A";1;0;NA;"A";"black";"red";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;26;1542,69499999646;"L";1;0;NA;"L";"black";"red";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;27;888,514999998733;"A";1;1;NA;"L";"black";"blue";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;28;1108,5449999955;"L";1;0;NA;"L";"black";"red";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;0;1;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;29;2435,89999999676;"L";1;0;NA;"L";"black";"blue";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;30;795,899999997346;"A";1;0;NA;"A";"black";"red";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;31;2206,34500001324;"L";1;1;NA;"A";"black";"blue";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;32;2499,37700000001;NA;NA;1;1;"A";"black";"blue";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;0;0;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;33;2250,58000000718;"A";1;0;NA;"A";"black";"blue";"parity";8;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;0;0;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;34;852,49499999918;"A";1;0;NA;"A";"black";"red";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;35;2010,16499999969;"A";1;0;NA;"A";"black";"blue";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;36;1135,88999999047;"A";1;0;NA;"A";"black";"blue";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;37;1272,29500000249;"A";1;0;NA;"A";"black";"red";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;38;2092,47000000323;"L";1;0;NA;"L";"black";"red";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;39;799,924999999348;"A";1;0;NA;"A";"black";"blue";"parity";6;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;40;523,325000001932;"L";1;0;NA;"L";"black";"blue";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;41;1101,53500000888;"L";1;0;NA;"L";"black";"red";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;42;349,85999998753;"A";1;0;NA;"A";"black";"blue";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;43;2233,91500000434;"A";1;0;NA;"A";"black";"blue";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;44;1525,52499999001;"A";1;0;NA;"A";"black";"blue";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;45;2499,45500000002;NA;NA;1;1;"A";"black";"blue";"parity";6;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;46;2499,60999999999;NA;NA;1;1;"L";"black";"red";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;1;1;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;47;1487,9549999896;"A";1;1;NA;"L";"black";"blue";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;0;1;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;48;1329,61000000068;"A";1;0;NA;"A";"black";"red";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;1;1;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;49;921,570000005886;"L";1;0;NA;"L";"black";"blue";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";0;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;50;2499,06099999999;NA;NA;1;1;"L";"black";"blue";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"770x738";1;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;51;2499,46599999996;NA;NA;1;1;"L";"black";"blue";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;0;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;52;1956,34499999869;"L";1;0;NA;"L";"black";"blue";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;0;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;53;870,994999990216;"L";1;0;NA;"L";"black";"blue";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;54;1238,97000000579;"A";1;0;NA;"A";"black";"red";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;55;1054,43499999819;"L";1;0;NA;"L";"black";"red";"parity";3;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;56;1455,72500000708;"A";1;1;NA;"L";"black";"blue";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;57;432,215000008;"A";1;1;NA;"L";"black";"blue";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;0;0;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;58;496,209999997518;"L";1;0;NA;"L";"black";"blue";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;0;0;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;59;354,854999997769;"A";1;0;NA;"A";"black";"red";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;60;1327,42999999027;"A";1;0;NA;"A";"black";"blue";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;61;659,289999995963;"L";1;0;NA;"L";"black";"red";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;62;500,830000004498;"L";1;0;NA;"L";"black";"blue";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;63;1423,39999999967;"A";1;0;NA;"A";"black";"red";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;64;517,459999988205;"A";1;0;NA;"A";"black";"blue";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;65;491,370000003371;"A";1;0;NA;"A";"black";"blue";"parity";8;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;66;540,320000000065;"L";1;0;NA;"L";"black";"red";"parity";7;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;67;491,420000005746;"A";1;0;NA;"A";"black";"red";"parity";8;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;68;503,005000005942;"A";1;0;NA;"A";"black";"red";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;69;812,805000008666;"L";1;0;NA;"L";"black";"red";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;70;1100,21000000415;"L";1;0;NA;"L";"black";"red";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;71;532,879999998841;"A";1;0;NA;"A";"black";"blue";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;72;867,910000000848;"A";1;0;NA;"A";"black";"blue";"parity";8;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;73;436,055000012857;"A";1;0;NA;"A";"black";"red";"parity";4;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;74;545,975000000908;"A";1;0;NA;"A";"black";"red";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;75;510,064999994938;"L";1;0;NA;"L";"black";"blue";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;76;757,089999999152;"A";1;0;NA;"A";"black";"red";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;77;458,610000001499;"L";1;0;NA;"L";"black";"red";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;78;471,375000008265;"L";1;0;NA;"L";"black";"red";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;79;913,000000000466;"A";1;0;NA;"A";"black";"red";"parity";6;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;80;735,700000004726;"L";1;0;NA;"L";"black";"red";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;81;697,190000006231;"L";1;0;NA;"L";"black";"red";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;82;600,59000000183;"A";1;0;NA;"A";"black";"red";"parity";6;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;83;1361,35999999533;"L";1;1;NA;"A";"black";"blue";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;84;654,080000007525;"A";1;1;NA;"L";"black";"red";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;1;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;85;883,709999994608;"L";1;1;NA;"A";"black";"red";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;0;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;86;796,530000006896;"A";1;1;NA;"L";"black";"red";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;0;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;87;607,004999998026;"L";1;0;NA;"L";"black";"blue";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;0;1;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;88;814,720000009402;"L";1;0;NA;"L";"black";"blue";"parity";1;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;89;976,349999997183;"L";1;0;NA;"L";"black";"red";"parity";9;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;90;995,015000007697;"A";1;0;NA;"A";"black";"red";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;91;1607,67500000657;"A";1;0;NA;"A";"black";"red";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;92;2453,08999999543;"A";1;0;NA;"A";"black";"red";"parity";8;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;93;1025,86500000325;"A";1;0;NA;"A";"black";"blue";"parity";2;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;94;1094,50500000094;"A";1;0;NA;"A";"black";"blue";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";0;95;1849,06999999657;"A";1;0;NA;"A";"black";"red";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;0;1552,85999999614;"L";1;0;NA;"L";"black";"blue";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";99;99;99;99
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;1;561,415000003763;"A";1;0;NA;"A";"black";"blue";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;2;376,900000002934;"L";1;0;NA;"L";"black";"blue";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;3;576,314999998431;"L";1;0;NA;"L";"black";"blue";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;4;372,239999996964;"A";1;0;NA;"A";"black";"red";"magnit";6;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;5;608,944999999949;"L";1;0;NA;"L";"black";"blue";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;6;388,764999996056;"L";1;0;NA;"L";"black";"red";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;7;491,31500000658;"A";1;0;NA;"A";"black";"blue";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;8;914,809999987483;"A";1;0;NA;"A";"black";"red";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;9;399,19500000542;"L";1;0;NA;"L";"black";"blue";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;10;392,6300000021;"A";1;0;NA;"A";"black";"red";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;11;369,860000006156;"A";1;0;NA;"A";"black";"red";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;12;474,959999992279;"A";1;0;NA;"A";"black";"red";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;13;1261,20500000252;"A";1;1;NA;"L";"black";"blue";"magnit";4;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;14;433,015000002342;"L";1;0;NA;"L";"black";"blue";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;0;1
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;15;1434,89499999851;"L";1;0;NA;"L";"black";"red";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;16;479,455000007874;"A";1;0;NA;"A";"black";"red";"parity";4;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;17;398,029999996652;"A";1;0;NA;"A";"black";"blue";"magnit";8;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;18;1162,85500000231;"L";1;0;NA;"L";"black";"red";"magnit";1;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;19;458,13499999349;"A";1;0;NA;"A";"black";"blue";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;20;1259,74500000302;"L";1;0;NA;"L";"black";"red";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;21;655,960000003688;"L";1;0;NA;"L";"black";"blue";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;22;1024,33000000019;"L";1;0;NA;"L";"black";"blue";"parity";7;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;23;1022,81999999832;"A";1;0;NA;"A";"black";"red";"magnit";9;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;24;532,970000000205;"A";1;0;NA;"A";"black";"red";"parity";4;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;25;429,405000002589;"A";1;0;NA;"A";"black";"blue";"parity";8;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;26;391,695000012987;"L";1;0;NA;"L";"black";"red";"parity";1;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;27;587,625000000116;"A";1;0;NA;"A";"black";"red";"parity";6;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;28;578,129999994417;"L";1;0;NA;"L";"black";"red";"parity";9;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;29;476,07999999309;"L";1;0;NA;"L";"black";"blue";"magnit";3;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;0;1;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;30;555,729999992764;"A";1;0;NA;"A";"black";"blue";"parity";2;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";1;1;0;0
"5d47d84a4555540001a4ae83";"BRAC2_vertAL_1st300";1;31;423,8800000021;"L";1;0;NA;"L";"black";"red";"parity";3;0;"Windows 10";"Chrome 83.0.4103.116";"1536x754";0;1;1;0
